Id,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Latitude,Longitude,restaurants,stores,transport,school,nightlife,golf,park,grocery,service,recreational,cultural,leisure
865,FV,72.0,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1372,1372,GasA,Ex,Y,SBrkr,0,1372,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,Fin,2,529,TA,TA,Y,0,140,0,0,0,0,0,None,None,0,5,2008,New,Partial,250580,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
876,FV,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,0,1120,1184,GasA,Ex,Y,SBrkr,0,2610,0,0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,Fin,2,550,TA,TA,Y,208,364,0,0,0,0,0,None,None,0,8,2007,New,Partial,303477,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
886,FV,50.0,5119,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerset,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,GasA,Ex,Y,SBrkr,0,1709,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,Fin,2,506,TA,TA,Y,97,65,0,0,0,0,0,None,None,0,1,2008,CWD,Abnorml,328900,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
907,RL,116.0,13501,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,63,Unf,0,1560,1623,GasA,Ex,Y,SBrkr,0,1636,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3,865,TA,TA,Y,0,60,0,0,0,0,0,None,None,0,6,2007,WD,Normal,255000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
915,FV,30.0,3000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,294,Unf,0,318,612,GasA,Ex,Y,SBrkr,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,0,None,None,0,6,2009,New,Partial,173733,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
933,RL,84.0,11670,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerset,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1905,1905,GasA,Ex,Y,SBrkr,0,1905,0,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,788,TA,TA,Y,0,191,0,0,0,0,0,None,None,0,3,2007,WD,Normal,320000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
938,RL,75.0,9675,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,341,Unf,0,772,1113,GasA,Ex,Y,SBrkr,0,1971,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,2,689,TA,TA,Y,0,48,0,0,0,0,0,None,None,0,2,2009,WD,Normal,253000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
960,FV,24.0,2572,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerset,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,604,Unf,0,92,696,GasA,Ex,Y,SBrkr,0,1416,1,0,2,1,3,1,Gd,6,Typ,0,None,Detchd,Unf,2,484,TA,TA,Y,0,44,0,0,0,0,0,None,None,0,5,2010,WD,Normal,155000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
974,FV,95.0,11639,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1428,1428,GasA,Ex,Y,SBrkr,0,1428,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,Fin,2,480,TA,TA,Y,0,120,0,0,0,0,0,None,None,0,12,2008,New,Partial,182000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
976,FV,70.04995836802665,2651,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerset,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,641,Unf,0,32,673,GasA,Ex,Y,SBrkr,0,1382,1,0,2,1,3,1,Gd,6,Typ,0,None,Detchd,Unf,2,490,TA,TA,Y,153,50,0,0,0,0,0,None,None,0,4,2006,WD,Normal,165000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
978,FV,35.0,4274,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1106,Unf,0,135,1241,GasA,Ex,Y,SBrkr,0,1241,1,0,1,1,1,1,Gd,4,Typ,0,None,Attchd,Fin,2,569,TA,TA,Y,0,116,0,0,0,0,0,None,None,0,11,2007,New,Partial,199900,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
990,FV,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,770,770,GasA,Ex,Y,SBrkr,0,1576,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,614,TA,TA,Y,0,50,0,0,0,0,0,None,None,0,8,2006,New,Partial,197000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1003,RL,75.0,11957,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerset,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,53.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1550,1574,GasA,Ex,Y,SBrkr,0,1574,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,824,TA,TA,Y,144,104,0,0,0,0,0,None,None,0,7,2008,WD,Normal,232000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1088,FV,85.0,10574,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1082,1082,GasA,Ex,Y,SBrkr,0,1953,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,RFn,3,1043,TA,TA,Y,160,50,0,0,0,0,0,None,None,0,5,2009,WD,Normal,252000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1090,FV,37.0,3316,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1039,Unf,0,208,1247,GasA,Ex,Y,SBrkr,0,1247,1,0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,Fin,2,550,TA,TA,Y,0,84,0,0,0,0,0,None,None,0,4,2006,WD,Normal,197000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1092,FV,24.0,2160,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510,Unf,0,90,600,GasA,Ex,Y,SBrkr,0,1252,1,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,Unf,2,462,TA,TA,Y,0,48,0,0,0,0,0,None,None,0,3,2008,WD,Normal,160000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1159,RL,92.0,11932,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerset,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,Ex,Y,SBrkr,0,1580,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,3,830,TA,TA,Y,0,24,0,0,0,0,0,None,None,0,6,2008,ConLD,Partial,235128,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1173,FV,35.0,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,Y,SBrkr,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,None,Detchd,Fin,2,625,TA,TA,Y,0,54,0,0,0,0,0,None,None,0,3,2008,WD,Normal,171900,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1192,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,Ex,Y,SBrkr,0,1441,0,0,2,1,2,1,Gd,5,Typ,0,None,Detchd,Unf,2,492,TA,TA,Y,206,0,0,0,0,0,0,None,None,0,11,2007,WD,Normal,174000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1210,RL,85.0,10182,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerset,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220,Unf,0,440,1660,GasA,Ex,Y,SBrkr,0,1660,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,2,500,TA,TA,Y,322,50,0,0,0,0,0,None,None,0,5,2006,New,Partial,290000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1218,FV,72.0,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936,Unf,0,364,1300,GasA,Ex,Y,SBrkr,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,552,TA,TA,Y,135,112,0,0,0,0,0,None,None,0,9,2009,New,Partial,229456,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1227,RL,86.0,14598,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerset,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,894,894,GasA,Ex,Y,SBrkr,0,1933,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3,668,TA,TA,Y,100,18,0,0,0,0,0,None,None,0,1,2008,WD,Normal,214000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1242,RL,83.0,9849,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1689,1689,GasA,Ex,Y,SBrkr,0,1689,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,3,954,TA,TA,Y,0,56,0,0,0,0,0,None,None,0,6,2007,New,Partial,248328,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1247,FV,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,756,756,GasA,Ex,Y,SBrkr,0,1553,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,615,TA,TA,Y,0,45,0,0,0,0,0,None,None,0,3,2006,New,Partial,186500,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1266,FV,35.0,3735,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,Somerset,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,0,241,691,GasA,Ex,Y,SBrkr,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,None,Detchd,Unf,2,506,TA,TA,Y,0,34,0,0,0,0,0,None,None,0,3,2006,WD,Normal,183900,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1304,RL,73.0,8688,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,1616,GasA,Ex,Y,SBrkr,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,3,834,TA,TA,Y,208,59,0,0,0,0,0,None,None,0,4,2006,WD,Normal,232000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1318,FV,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,1352,GasA,Ex,Y,SBrkr,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,2,466,TA,TA,Y,0,241,0,0,0,0,0,None,None,0,4,2007,New,Partial,208900,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1325,RL,75.0,9986,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,1795,GasA,Ex,Y,SBrkr,0,1795,0,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,895,TA,TA,Y,0,49,0,0,0,0,0,None,None,0,2,2007,New,Partial,147000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1331,RL,85.0,10000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,GasA,Ex,Y,SBrkr,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,825,TA,TA,Y,144,45,0,0,0,0,0,None,None,0,12,2007,WD,Normal,227000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1359,FV,70.04995836802665,2117,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,378,Unf,0,378,756,GasA,Ex,Y,SBrkr,0,1573,0,0,2,1,3,1,Gd,5,Typ,0,None,Detchd,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,0,None,None,0,6,2010,WD,Normal,177500,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1365,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,0,None,None,0,4,2006,WD,Abnorml,144152,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1366,FV,70.04995836802665,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,533,Unf,0,281,814,GasA,Ex,Y,SBrkr,0,1674,1,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,RFn,2,663,TA,TA,Y,0,96,0,0,0,0,0,None,None,0,1,2010,WD,Normal,216000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1375,FV,85.0,10625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1026,1026,GasA,Ex,Y,SBrkr,0,1958,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,936,TA,TA,Y,154,210,0,0,0,0,0,None,None,0,7,2008,WD,Normal,250000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1404,RL,49.0,15256,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerset,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929,Unf,0,556,1485,GasA,Ex,Y,SBrkr,0,1464,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,Unf,3,754,TA,TA,Y,168,160,0,0,0,0,0,None,None,0,8,2007,WD,Normal,282922,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1443,FV,85.0,11003,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,TA,Av,GLQ,765,Unf,0,252,1017,GasA,Ex,Y,SBrkr,0,2007,1,0,2,1,3,1,Ex,10,Typ,1,Ex,Attchd,Fin,3,812,TA,TA,Y,168,52,0,0,0,0,0,None,None,0,4,2009,WD,Normal,310000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1452,RL,78.0,9262,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1573,1573,GasA,Ex,Y,SBrkr,0,1578,0,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,840,TA,TA,Y,0,36,0,0,0,0,0,None,None,0,5,2009,New,Partial,287090,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
1455,FV,62.0,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,410,Unf,0,811,1221,GasA,Ex,Y,SBrkr,0,1221,1,0,2,0,2,1,Gd,6,Typ,0,None,Attchd,RFn,2,400,TA,TA,Y,0,113,0,0,0,0,0,None,None,0,10,2009,WD,Normal,185000,42.0497577,-93.6394647,1,1,0,0,1,0,1,1,1,1,0,0
8,RL,70.04995836802665,10382,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Northwest Ames,PosN,Norm,1Fam,2Story,7,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,Stone,240.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,859,BLQ,32,216,1107,GasA,Ex,Y,SBrkr,0,2090,1,0,2,1,3,1,TA,7,Typ,2,TA,Attchd,RFn,2,484,TA,TA,Y,235,204,228,0,0,0,0,None,Shed,350,11,2009,WD,Normal,200000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
101,RL,70.04995836802665,10603,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Northwest Ames,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,1200,Unf,0,410,1610,GasA,Gd,Y,SBrkr,0,1610,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,RFn,2,480,TA,TA,Y,168,68,0,0,0,0,0,None,None,0,2,2010,WD,Normal,205000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
110,RL,105.0,11751,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Northwest Ames,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,705,Unf,0,1139,1844,GasA,Ex,Y,SBrkr,0,1844,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,546,TA,TA,Y,0,122,0,0,0,0,0,MnPrv,None,0,1,2010,COD,Normal,190000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
125,RL,48.0,17043,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Northwest Ames,Norm,Norm,1Fam,1Story,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,Fa,No,Unf,0,Unf,0,1362,1362,GasA,TA,Y,SBrkr,0,1586,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,Unf,2,435,TA,TA,Y,192,0,0,0,0,0,0,None,None,0,1,2009,WD,Normal,181000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
136,RL,80.0,10400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Northwest Ames,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,1304,1304,GasA,Gd,Y,SBrkr,0,1682,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,2,530,TA,TA,Y,98,0,0,0,0,0,0,MnPrv,None,0,5,2008,WD,Normal,174000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
153,RL,70.04995836802665,14803,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Northwest Ames,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,Rec,416,Unf,0,409,825,GasA,Gd,Y,SBrkr,0,1993,0,0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,RFn,2,495,TA,TA,Y,0,66,0,0,0,0,0,GdWo,None,0,6,2006,WD,Normal,190000,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
223,RL,85.0,11475,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Northwest Ames,RRAn,Norm,1Fam,2Story,6,6,1975,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,550,Unf,0,163,713,GasA,TA,Y,SBrkr,0,1552,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,RFn,2,434,TA,TA,Y,209,208,0,0,0,0,0,MnPrv,None,0,2,2006,WD,Normal,179900,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
246,RL,80.0,10400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Northwest Ames,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929,Unf,0,916,1845,GasA,Gd,Y,SBrkr,0,1872,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,Fin,2,604,TA,TA,Y,197,39,0,0,0,0,0,None,None,0,6,2006,WD,Normal,241500,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
266,RL,78.0,12090,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Northwest Ames,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,588,LwQ,228,606,1422,GasA,TA,Y,SBrkr,0,1422,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,576,TA,TA,Y,276,0,0,0,0,0,0,GdPrv,None,0,6,2008,WD,Normal,175500,42.0267703,-93.6170554,1,1,1,0,1,0,1,1,1,0,1,0
